"funnel_step","funnel_name","platform","age_range","download_date","pickup_time","user_count","ride_count"
"6","payment_approved","ios","25-34","2021-12-13","2021-12-15 16:00:00","2","59"
"6","payment_approved","ios","25-34","2021-12-14","2021-12-16 17:00:00","2","68"
"6","payment_approved","ios","25-34","2021-02-18","2021-05-20 08:00:00","1","36"
"6","payment_approved","ios","25-34","2021-12-16","2021-12-17 12:00:00","1","30"
"6","payment_approved","ios","25-34","2021-02-17","2021-05-28 08:00:00","2","67"
"6","payment_approved","ios","25-34","2021-12-17","2021-12-19 17:00:00","1","31"
"6","payment_approved","android","25-34","2021-10-24","2021-11-11 09:00:00","1","25"
"6","payment_approved","ios","25-34","2021-02-16","2021-05-30 01:00:00","3","120"
"6","payment_approved","android","18-24","2021-09-25","2021-09-27 09:00:00","1","31"
"6","payment_approved","ios","25-34","2021-12-19","2021-12-20 08:00:00","3","93"
"6","payment_approved","ios","25-34","2021-12-20","2021-12-22 08:00:00","2","74"
"6","payment_approved","ios","25-34","2021-02-15","2021-02-17 10:00:00","2","66"
"6","payment_approved","ios","25-34","2021-12-21","2021-12-24 19:00:00","2","64"
"6","payment_approved","web","45-54","2021-05-25","2021-10-16 17:00:00","1","34"
"6","payment_approved","ios","25-34","2021-12-22","2021-12-24 19:00:00","3","117"
"6","payment_approved","ios","25-34","2021-02-14","2021-10-03 17:00:00","2","85"
"6","payment_approved","ios","25-34","2021-12-23","2021-12-26 09:00:00","1","39"
"6","payment_approved","ios","25-34","2021-12-24","2021-12-25 13:00:00","1","31"
"6","payment_approved","ios","25-34","2021-02-13","2021-06-04 09:00:00","5","180"
"6","payment_approved","ios","25-34","2021-12-25","2021-12-27 18:00:00","2","49"
"6","payment_approved","ios","25-34","2021-12-26","2021-12-28 10:00:00","2","81"
"6","payment_approved","ios","25-34","2021-02-12","2021-04-09 08:00:00","2","65"
"6","payment_approved","ios","25-34","2021-12-27","2021-12-30 08:00:00","1","44"
"6","payment_approved","ios","25-34","2021-12-28","2021-12-29 10:00:00","4","151"
"6","payment_approved","ios","25-34","2021-02-11","2021-06-22 18:00:00","1","30"
"6","payment_approved","web","45-54","2021-05-27","2021-05-29 17:00:00","1","32"
"6","payment_approved","ios","25-34","2021-12-29","2021-12-31 11:00:00","3","108"
"6","payment_approved","ios","25-34","2021-02-10","2021-05-09 14:00:00","3","95"
"6","payment_approved","android","25-34","2021-10-23","2021-10-24 15:00:00","1","36"
"6","payment_approved","ios","25-34","2021-12-31","2022-01-02 06:00:00","1","34"
"6","payment_approved","ios","35-44","2021-01-01","2021-01-05 14:00:00","6","202"
"6","payment_approved","ios","25-34","2021-02-09","2021-09-30 16:00:00","1","32"
"6","payment_approved","ios","35-44","2021-01-02","2021-02-12 20:00:00","3","96"
"6","payment_approved","ios","35-44","2021-01-03","2021-03-02 19:00:00","5","155"
"6","payment_approved","ios","25-34","2021-02-08","2021-02-14 18:00:00","3","106"
"6","payment_approved","ios","35-44","2021-01-04","2021-08-06 09:00:00","4","134"
"6","payment_approved","web","45-54","2021-05-29","2021-06-01 09:00:00","1","28"
"6","payment_approved","ios","35-44","2021-01-05","2021-10-25 19:00:00","2","73"
"6","payment_approved","ios","25-34","2021-02-05","2021-05-25 18:00:00","1","43"
"6","payment_approved","ios","35-44","2021-01-06","2021-01-20 18:00:00","1","32"
"6","payment_approved","ios","35-44","2021-01-07","2021-01-24 16:00:00","4","150"
"6","payment_approved","ios","25-34","2021-02-04","2021-02-05 10:00:00","2","77"
"6","payment_approved","ios","35-44","2021-01-08","2021-01-11 12:00:00","7","240"
"6","payment_approved","ios","35-44","2021-01-09","2021-06-07 16:00:00","2","68"
"6","payment_approved","ios","25-34","2021-02-03","2021-03-16 17:00:00","1","41"
"6","payment_approved","ios","35-44","2021-01-10","2021-08-23 18:00:00","1","35"
"6","payment_approved","android","25-34","2021-10-22","2021-10-25 20:00:00","1","32"
"6","payment_approved","ios","35-44","2021-01-11","2021-06-12 09:00:00","5","142"
"6","payment_approved","ios","25-34","2021-02-01","2021-02-17 16:00:00","4","132"
"6","payment_approved","ios","35-44","2021-01-12","2021-07-20 17:00:00","4","136"
"6","payment_approved","android","18-24","2021-04-03","2021-08-14 19:00:00","1","38"
"6","payment_approved","ios","35-44","2021-01-13","2021-08-18 08:00:00","4","140"
"6","payment_approved","ios","25-34","2021-01-31","2021-05-30 15:00:00","3","90"
"6","payment_approved","ios","35-44","2021-01-14","2021-05-05 17:00:00","1","44"
"6","payment_approved","ios","35-44","2021-01-15","2021-02-23 09:00:00","5","166"
"6","payment_approved","web","45-54","2021-05-31","2021-12-30 08:00:00","1","34"
"6","payment_approved","ios","35-44","2021-01-16","2021-03-15 17:00:00","3","115"
"6","payment_approved","ios","25-34","2021-01-29","2021-01-31 17:00:00","3","107"
"6","payment_approved","ios","35-44","2021-01-17","2021-09-14 08:00:00","2","75"
"6","payment_approved","ios","35-44","2021-01-18","2021-02-08 13:00:00","3","110"
"6","payment_approved","ios","35-44","2021-01-19","2021-02-12 16:00:00","2","64"
"6","payment_approved","ios","25-34","2021-01-26","2021-04-13 18:00:00","3","98"
"6","payment_approved","android","25-34","2021-10-21","2021-10-23 09:00:00","3","98"
"6","payment_approved","ios","35-44","2021-01-20","2021-03-27 17:00:00","5","172"
"6","payment_approved","ios","35-44","2021-01-21","2021-04-18 10:00:00","1","26"
"6","payment_approved","ios","25-34","2021-01-25","2021-01-26 19:00:00","4","130"
"6","payment_approved","ios","35-44","2021-01-22","2021-06-22 18:00:00","1","26"
"6","payment_approved","ios","35-44","2021-01-23","2021-09-09 20:00:00","2","72"
"6","payment_approved","ios","25-34","2021-01-24","2021-03-12 17:00:00","3","118"
"6","payment_approved","ios","35-44","2021-01-24","2021-08-06 18:00:00","1","38"
"6","payment_approved","web","45-54","2021-06-05","2021-08-07 18:00:00","1","36"
"6","payment_approved","ios","35-44","2021-01-25","2021-01-28 08:00:00","5","169"
"6","payment_approved","ios","25-34","2021-01-23","2021-05-25 18:00:00","2","71"
"6","payment_approved","ios","35-44","2021-01-26","2021-10-07 15:00:00","2","72"
"6","payment_approved","ios","25-34","2021-01-22","2021-04-06 16:00:00","2","72"
"6","payment_approved","ios","35-44","2021-01-27","2021-05-12 16:00:00","4","132"
"6","payment_approved","ios","25-34","2021-01-21","2021-02-01 19:00:00","3","112"
"6","payment_approved","ios","35-44","2021-01-29","2021-05-25 10:00:00","2","60"
"6","payment_approved","ios","35-44","2021-01-30","2021-07-08 10:00:00","2","77"
"6","payment_approved","ios","25-34","2021-01-20","2021-01-30 12:00:00","4","133"
"6","payment_approved","ios","35-44","2021-01-31","2021-02-01 18:00:00","1","29"
"6","payment_approved","web","45-54","2021-06-08","2021-06-11 14:00:00","1","31"
"6","payment_approved","ios","35-44","2021-02-01","2021-07-01 19:00:00","2","64"
"6","payment_approved","ios","25-34","2021-01-19","2021-06-27 09:00:00","2","72"
"6","payment_approved","ios","35-44","2021-02-02","2021-03-30 09:00:00","2","71"
"6","payment_approved","ios","35-44","2021-02-03","2021-11-17 13:00:00","1","38"
"6","payment_approved","ios","25-34","2021-01-18","2021-01-24 08:00:00","2","49"
"6","payment_approved","android","18-24","2021-09-22","2021-09-23 09:00:00","2","64"
"6","payment_approved","ios","35-44","2021-02-04","2021-03-27 10:00:00","5","184"
"6","payment_approved","ios","35-44","2021-02-05","2021-05-11 19:00:00","4","138"
"6","payment_approved","ios","25-34","2021-01-17","2021-07-29 17:00:00","2","54"
"6","payment_approved","ios","35-44","2021-02-06","2021-02-08 10:00:00","5","185"
"6","payment_approved","web","45-54","2021-06-09","2021-10-29 17:00:00","1","40"
"6","payment_approved","ios","35-44","2021-02-07","2021-06-29 19:00:00","3","93"
"6","payment_approved","ios","25-34","2021-01-16","2021-01-26 17:00:00","3","105"
"6","payment_approved","ios","35-44","2021-02-08","2021-02-18 11:00:00","4","133"
"6","payment_approved","android","25-34","2021-10-18","2021-10-21 16:00:00","1","44"
"6","payment_approved","ios","35-44","2021-02-09","2021-02-12 16:00:00","4","132"
"6","payment_approved","ios","25-34","2021-01-15","2021-10-09 08:00:00","2","72"
"6","payment_approved","ios","35-44","2021-02-10","2021-03-13 09:00:00","3","99"
"6","payment_approved","ios","35-44","2021-02-11","2021-04-14 09:00:00","6","220"
"6","payment_approved","ios","25-34","2021-01-14","2021-09-25 08:00:00","3","114"
"6","payment_approved","ios","35-44","2021-02-12","2021-02-16 09:00:00","2","64"
"6","payment_approved","ios","35-44","2021-02-13","2021-09-21 19:00:00","1","38"
"6","payment_approved","ios","25-34","2021-01-13","2021-03-18 10:00:00","4","143"
"6","payment_approved","ios","35-44","2021-02-14","2021-04-07 17:00:00","1","35"
"6","payment_approved","ios","35-44","2021-02-15","2021-04-27 19:00:00","4","123"
"6","payment_approved","ios","25-34","2021-01-12","2021-08-12 09:00:00","3","95"
"6","payment_approved","ios","35-44","2021-02-16","2021-02-17 15:00:00","6","218"
"6","payment_approved","ios","35-44","2021-02-17","2021-05-24 17:00:00","3","108"
"6","payment_approved","ios","25-34","2021-01-11","2021-07-11 14:00:00","1","25"
"6","payment_approved","web","45-54","2021-06-12","2021-06-14 16:00:00","1","40"
"6","payment_approved","ios","35-44","2021-02-18","2021-07-17 19:00:00","1","38"
"6","payment_approved","android","25-34","2021-10-17","2021-10-19 16:00:00","2","65"
"6","payment_approved","ios","35-44","2021-02-19","2021-02-21 08:00:00","3","115"
"6","payment_approved","ios","25-34","2021-01-10","2021-02-16 19:00:00","4","125"
"6","payment_approved","ios","35-44","2021-02-20","2021-02-22 10:00:00","3","97"
"6","payment_approved","ios","35-44","2021-02-21","2021-02-23 13:00:00","2","71"
"6","payment_approved","ios","25-34","2021-01-09","2021-04-27 17:00:00","2","64"
"6","payment_approved","ios","35-44","2021-02-22","2021-02-23 19:00:00","7","261"
"6","payment_approved","ios","35-44","2021-02-23","2021-02-24 17:00:00","4","128"
"6","payment_approved","ios","25-34","2021-01-08","2021-06-17 19:00:00","3","96"
"6","payment_approved","ios","35-44","2021-02-24","2021-02-25 19:00:00","3","105"
"6","payment_approved","web","45-54","2021-06-14","2021-06-18 22:00:00","1","46"
"6","payment_approved","ios","35-44","2021-02-25","2021-02-26 09:00:00","5","156"
"6","payment_approved","ios","25-34","2021-01-07","2021-03-26 18:00:00","5","168"
"6","payment_approved","ios","35-44","2021-02-26","2021-02-28 17:00:00","1","42"
"6","payment_approved","android","25-34","2021-10-16","2021-10-28 09:00:00","1","21"
"6","payment_approved","ios","25-34","2021-01-06","2021-05-09 09:00:00","4","104"
"6","payment_approved","ios","35-44","2021-02-28","2021-05-15 18:00:00","2","60"
"6","payment_approved","ios","35-44","2021-03-01","2021-04-20 17:00:00","1","32"
"6","payment_approved","ios","25-34","2021-01-04","2021-12-26 17:00:00","1","33"
"6","payment_approved","ios","35-44","2021-03-02","2021-04-06 18:00:00","3","117"
"6","payment_approved","ios","35-44","2021-03-03","2021-04-29 19:00:00","6","189"
"6","payment_approved","ios","25-34","2021-01-03","2021-10-19 17:00:00","1","44"
"6","payment_approved","ios","35-44","2021-03-04","2021-03-06 12:00:00","2","61"
"6","payment_approved","android","25-34","2021-10-15","2021-10-16 10:00:00","2","70"
"6","payment_approved","ios","35-44","2021-03-05","2021-09-24 09:00:00","1","35"
"6","payment_approved","ios","25-34","2021-01-02","2021-03-11 14:00:00","4","135"
"6","payment_approved","ios","35-44","2021-03-06","2021-03-08 08:00:00","4","141"
"6","payment_approved","ios","35-44","2021-03-07","2021-08-29 16:00:00","1","45"
"6","payment_approved","ios","25-34","2021-01-01","2021-04-07 18:00:00","5","186"
"6","payment_approved","ios","35-44","2021-03-08","2021-12-15 09:00:00","1","34"
"6","payment_approved","ios","18-24","2021-12-31","2022-01-01 10:00:00","1","37"
"6","payment_approved","ios","35-44","2021-03-09","2021-05-27 10:00:00","3","109"
"6","payment_approved","ios","35-44","2021-03-10","2021-03-12 16:00:00","7","258"
"6","payment_approved","ios","18-24","2021-12-30","2021-12-31 10:00:00","2","75"
"6","payment_approved","ios","35-44","2021-03-11","2021-06-24 08:00:00","2","53"
"6","payment_approved","android","25-34","2021-10-12","2021-10-15 16:00:00","1","27"
"6","payment_approved","ios","35-44","2021-03-12","2021-03-13 19:00:00","4","132"
"6","payment_approved","ios","18-24","2021-12-28","2021-12-31 19:00:00","1","37"
"6","payment_approved","ios","35-44","2021-03-13","2021-03-27 17:00:00","2","68"
"6","payment_approved","ios","35-44","2021-03-14","2021-03-15 17:00:00","4","133"
"6","payment_approved","ios","18-24","2021-12-24","2021-12-25 18:00:00","4","102"
"6","payment_approved","ios","35-44","2021-03-15","2021-03-18 17:00:00","1","29"
"6","payment_approved","ios","35-44","2021-03-16","2021-03-17 19:00:00","2","69"
"6","payment_approved","android","18-24","2021-09-15","2021-09-17 08:00:00","1","32"
"6","payment_approved","ios","35-44","2021-03-17","2021-05-16 08:00:00","3","113"
"6","payment_approved","ios","18-24","2021-12-22","2021-12-24 19:00:00","2","78"
"6","payment_approved","ios","35-44","2021-03-18","2021-03-19 10:00:00","3","100"
"6","payment_approved","ios","18-24","2021-12-21","2021-12-22 17:00:00","1","38"
"6","payment_approved","ios","35-44","2021-03-19","2021-11-07 17:00:00","1","31"
"6","payment_approved","ios","35-44","2021-03-20","2021-05-13 16:00:00","5","166"
"6","payment_approved","ios","18-24","2021-12-20","2021-12-21 10:00:00","3","112"
"6","payment_approved","ios","35-44","2021-03-21","2021-05-08 19:00:00","1","37"
"6","payment_approved","ios","35-44","2021-03-22","2021-03-24 09:00:00","2","66"
"6","payment_approved","ios","18-24","2021-12-19","2021-12-21 08:00:00","3","103"
"6","payment_approved","android","25-34","2021-10-10","2021-10-13 17:00:00","2","74"
"6","payment_approved","ios","35-44","2021-03-23","2021-04-14 08:00:00","1","45"
"6","payment_approved","ios","35-44","2021-03-24","2021-09-09 17:00:00","1","25"
"6","payment_approved","ios","18-24","2021-12-18","2021-12-20 17:00:00","1","42"
"6","payment_approved","ios","35-44","2021-03-25","2021-03-26 18:00:00","5","167"
"6","payment_approved","ios","35-44","2021-03-26","2021-05-22 09:00:00","3","100"
"6","payment_approved","ios","18-24","2021-12-17","2021-12-20 19:00:00","1","47"
"6","payment_approved","ios","35-44","2021-03-27","2021-06-05 14:00:00","2","67"
"6","payment_approved","ios","35-44","2021-03-28","2021-08-24 17:00:00","3","97"
"6","payment_approved","ios","35-44","2021-03-29","2021-04-12 14:00:00","4","137"
"6","payment_approved","android","25-34","2021-10-08","2021-10-09 08:00:00","1","31"
"6","payment_approved","ios","35-44","2021-03-30","2021-03-31 19:00:00","2","59"
"6","payment_approved","ios","18-24","2021-12-13","2021-12-14 18:00:00","2","64"
"6","payment_approved","ios","35-44","2021-03-31","2021-04-01 17:00:00","4","149"
"6","payment_approved","ios","35-44","2021-04-01","2021-04-23 09:00:00","4","149"
"6","payment_approved","ios","18-24","2021-12-12","2021-12-13 16:00:00","2","63"
"6","payment_approved","ios","35-44","2021-04-02","2021-05-14 16:00:00","2","66"
"6","payment_approved","ios","35-44","2021-04-03","2021-04-06 08:00:00","3","111"
"6","payment_approved","ios","18-24","2021-12-11","2021-12-12 09:00:00","2","57"
"6","payment_approved","ios","35-44","2021-04-04","2021-10-17 08:00:00","1","31"
"6","payment_approved","ios","35-44","2021-04-05","2021-04-24 16:00:00","2","56"
"6","payment_approved","ios","18-24","2021-12-10","2021-12-13 10:00:00","1","39"
"6","payment_approved","ios","35-44","2021-04-06","2021-04-09 09:00:00","4","122"
"6","payment_approved","web","45-54","2021-07-05","2021-07-07 16:00:00","1","33"
"6","payment_approved","ios","35-44","2021-04-07","2021-04-08 17:00:00","3","93"
"6","payment_approved","ios","18-24","2021-12-09","2021-12-12 18:00:00","1","34"
"6","payment_approved","ios","35-44","2021-04-08","2021-06-02 08:00:00","2","73"
"6","payment_approved","ios","18-24","2021-12-08","2021-12-09 06:00:00","1","41"
"6","payment_approved","android","25-34","2021-10-07","2021-10-08 10:00:00","1","37"
"6","payment_approved","ios","35-44","2021-04-09","2021-04-11 11:00:00","5","177"
"6","payment_approved","ios","35-44","2021-04-10","2021-04-11 09:00:00","2","71"
"6","payment_approved","ios","18-24","2021-12-07","2021-12-08 10:00:00","1","31"
"6","payment_approved","android","18-24","2021-09-13","2021-09-15 19:00:00","1","32"
"6","payment_approved","ios","35-44","2021-04-11","2021-04-13 17:00:00","3","85"
"6","payment_approved","ios","35-44","2021-04-12","2021-05-04 17:00:00","5","181"
"6","payment_approved","ios","18-24","2021-12-06","2021-12-07 18:00:00","1","38"
"6","payment_approved","ios","35-44","2021-04-13","2021-07-19 16:00:00","4","128"
"6","payment_approved","ios","35-44","2021-04-14","2021-04-15 17:00:00","2","69"
"6","payment_approved","ios","18-24","2021-12-05","2021-12-08 17:00:00","1","32"
"6","payment_approved","ios","35-44","2021-04-15","2021-04-17 08:00:00","8","273"
"6","payment_approved","ios","35-44","2021-04-16","2021-04-17 19:00:00","5","184"
"6","payment_approved","ios","18-24","2021-12-04","2021-12-05 18:00:00","1","41"
"6","payment_approved","android","25-34","2021-10-05","2021-11-17 11:00:00","1","38"
"6","payment_approved","ios","35-44","2021-04-18","2021-09-08 08:00:00","3","88"
"6","payment_approved","ios","18-24","2021-12-03","2021-12-05 09:00:00","1","43"
"6","payment_approved","android","18-24","2021-03-30","2021-04-01 10:00:00","2","74"
"6","payment_approved","ios","35-44","2021-04-19","2021-06-13 17:00:00","2","73"
"6","payment_approved","ios","35-44","2021-04-20","2021-07-17 08:00:00","3","92"
"6","payment_approved","ios","18-24","2021-12-02","2021-12-05 17:00:00","1","28"
"6","payment_approved","ios","35-44","2021-04-21","2021-05-01 11:00:00","4","131"
"6","payment_approved","ios","35-44","2021-04-22","2021-04-25 19:00:00","3","96"
"6","payment_approved","ios","18-24","2021-11-30","2021-12-02 16:00:00","2","72"
"6","payment_approved","ios","35-44","2021-04-23","2021-04-26 16:00:00","4","126"
"6","payment_approved","ios","35-44","2021-04-24","2021-04-25 18:00:00","5","182"
"6","payment_approved","ios","18-24","2021-11-29","2021-11-30 15:00:00","2","61"
"6","payment_approved","web","45-54","2021-07-13","2021-08-28 08:00:00","1","36"
"6","payment_approved","ios","35-44","2021-04-25","2021-04-27 17:00:00","7","227"
"6","payment_approved","ios","35-44","2021-04-26","2021-04-27 09:00:00","2","81"
"6","payment_approved","ios","18-24","2021-11-28","2021-11-29 14:00:00","1","24"
"6","payment_approved","android","25-34","2021-10-03","2021-10-05 17:00:00","2","59"
"6","payment_approved","ios","35-44","2021-04-27","2021-04-29 18:00:00","2","63"
"6","payment_approved","ios","35-44","2021-04-28","2021-08-02 14:00:00","2","62"
"6","payment_approved","ios","18-24","2021-11-26","2021-11-27 09:00:00","2","81"
"6","payment_approved","ios","35-44","2021-04-29","2021-12-31 08:00:00","1","41"
"6","payment_approved","ios","35-44","2021-04-30","2021-07-19 18:00:00","2","78"
"6","payment_approved","ios","35-44","2021-05-01","2021-05-03 16:00:00","6","203"
"6","payment_approved","ios","18-24","2021-11-24","2021-11-25 17:00:00","1","31"
"6","payment_approved","web","45-54","2021-07-20","2021-07-23 17:00:00","1","24"
"6","payment_approved","ios","35-44","2021-05-02","2021-12-01 09:00:00","1","33"
"6","payment_approved","ios","35-44","2021-05-03","2021-05-04 04:00:00","5","178"
"6","payment_approved","ios","18-24","2021-11-22","2021-11-24 18:00:00","1","31"
"6","payment_approved","ios","35-44","2021-05-04","2021-05-06 08:00:00","3","106"
"6","payment_approved","ios","35-44","2021-05-05","2021-11-25 16:00:00","1","39"
"6","payment_approved","ios","18-24","2021-11-21","2021-11-24 18:00:00","1","41"
"6","payment_approved","android","18-24","2021-01-20","2021-01-22 08:00:00","2","61"
"6","payment_approved","ios","35-44","2021-05-06","2021-05-08 16:00:00","3","99"
"6","payment_approved","ios","35-44","2021-05-07","2021-05-10 09:00:00","3","90"
"6","payment_approved","ios","18-24","2021-11-19","2021-11-20 17:00:00","4","120"
"6","payment_approved","ios","35-44","2021-05-08","2021-05-09 18:00:00","1","36"
"6","payment_approved","web","45-54","2021-07-21","2021-09-03 17:00:00","1","38"
"6","payment_approved","ios","35-44","2021-05-09","2021-05-11 18:00:00","1","28"
"6","payment_approved","ios","18-24","2021-11-18","2021-11-20 17:00:00","2","77"
"6","payment_approved","ios","35-44","2021-05-10","2021-05-12 13:00:00","2","68"
"6","payment_approved","android","25-34","2021-10-02","2021-10-04 08:00:00","1","30"
"6","payment_approved","ios","35-44","2021-05-11","2021-07-19 17:00:00","2","81"
"6","payment_approved","ios","18-24","2021-11-16","2021-11-18 12:00:00","1","33"
"6","payment_approved","ios","35-44","2021-05-12","2021-12-31 17:00:00","1","43"
"6","payment_approved","ios","35-44","2021-05-13","2021-05-15 19:00:00","2","52"
"6","payment_approved","ios","18-24","2021-11-13","2021-11-16 18:00:00","1","26"
"6","payment_approved","ios","35-44","2021-05-14","2021-08-20 09:00:00","1","35"
"6","payment_approved","ios","35-44","2021-05-15","2021-05-17 09:00:00","2","81"
"6","payment_approved","ios","18-24","2021-11-12","2021-11-14 17:00:00","2","62"
"6","payment_approved","ios","35-44","2021-05-16","2021-05-17 08:00:00","7","236"
"6","payment_approved","ios","35-44","2021-05-17","2021-05-18 14:00:00","2","58"
"6","payment_approved","ios","18-24","2021-11-11","2021-11-12 14:00:00","1","38"
"6","payment_approved","ios","35-44","2021-05-18","2021-09-15 09:00:00","2","73"
"6","payment_approved","android","25-34","2021-10-01","2021-10-03 18:00:00","2","67"
"6","payment_approved","ios","35-44","2021-05-19","2021-06-03 10:00:00","5","180"
"6","payment_approved","ios","18-24","2021-11-09","2021-11-12 16:00:00","1","24"
"6","payment_approved","ios","35-44","2021-05-20","2021-07-14 17:00:00","1","21"
"6","payment_approved","ios","35-44","2021-05-21","2021-05-23 09:00:00","4","149"
"6","payment_approved","ios","18-24","2021-11-08","2021-11-09 19:00:00","1","32"
"6","payment_approved","ios","35-44","2021-05-22","2021-05-23 09:00:00","3","112"
"6","payment_approved","ios","18-24","2021-11-07","2021-11-09 16:00:00","1","46"
"6","payment_approved","ios","35-44","2021-05-23","2021-08-12 19:00:00","2","77"
"6","payment_approved","web","45-54","2021-07-26","2021-07-27 09:00:00","1","34"
"6","payment_approved","ios","35-44","2021-05-24","2021-05-26 18:00:00","3","121"
"6","payment_approved","ios","18-24","2021-11-06","2021-11-09 08:00:00","1","38"
"6","payment_approved","ios","35-44","2021-05-25","2021-05-28 08:00:00","4","155"
"6","payment_approved","ios","35-44","2021-05-26","2021-06-27 17:00:00","3","113"
"6","payment_approved","ios","18-24","2021-11-05","2021-11-07 08:00:00","4","162"
"6","payment_approved","ios","35-44","2021-05-27","2021-05-28 19:00:00","2","71"
"6","payment_approved","android","18-24","2021-09-09","2021-09-11 16:00:00","2","49"
"6","payment_approved","ios","35-44","2021-05-28","2021-08-15 09:00:00","2","67"
"6","payment_approved","ios","18-24","2021-11-04","2021-11-06 10:00:00","3","104"
"6","payment_approved","ios","35-44","2021-05-29","2021-05-30 09:00:00","2","65"
"6","payment_approved","ios","35-44","2021-05-30","2021-05-31 13:00:00","8","275"
"6","payment_approved","ios","18-24","2021-11-03","2021-11-05 12:00:00","3","95"
"6","payment_approved","web","45-54","2021-07-27","2021-07-29 09:00:00","1","31"
"6","payment_approved","ios","35-44","2021-05-31","2021-06-01 17:00:00","3","109"
"6","payment_approved","ios","35-44","2021-06-01","2021-06-04 08:00:00","3","109"
"6","payment_approved","android","25-34","2021-09-30","2021-10-01 23:00:00","3","94"
"6","payment_approved","ios","35-44","2021-06-02","2021-06-03 17:00:00","3","104"
"6","payment_approved","ios","18-24","2021-10-28","2021-10-30 10:00:00","1","40"
"6","payment_approved","ios","35-44","2021-06-03","2021-06-04 03:00:00","4","116"
"6","payment_approved","ios","35-44","2021-06-04","2021-06-05 18:00:00","5","156"
"6","payment_approved","ios","18-24","2021-10-26","2021-10-27 09:00:00","1","34"
"6","payment_approved","ios","35-44","2021-06-05","2021-06-06 08:00:00","1","34"
"6","payment_approved","ios","35-44","2021-06-06","2021-06-07 08:00:00","5","143"
"6","payment_approved","ios","18-24","2021-10-25","2021-10-27 19:00:00","1","41"
"6","payment_approved","ios","35-44","2021-06-07","2021-06-09 09:00:00","3","117"
"6","payment_approved","ios","35-44","2021-06-08","2021-06-09 19:00:00","3","106"
"6","payment_approved","ios","18-24","2021-10-24","2021-10-27 16:00:00","2","62"
"6","payment_approved","android","25-34","2021-09-29","2021-09-30 09:00:00","1","34"
"6","payment_approved","ios","35-44","2021-06-09","2021-07-26 18:00:00","2","65"
"6","payment_approved","ios","35-44","2021-06-10","2021-08-07 08:00:00","2","79"
"6","payment_approved","ios","35-44","2021-06-11","2021-06-13 08:00:00","5","184"
"6","payment_approved","ios","18-24","2021-10-21","2021-10-22 09:00:00","1","34"
"6","payment_approved","ios","35-44","2021-06-12","2021-06-13 19:00:00","4","138"
"6","payment_approved","ios","35-44","2021-06-13","2021-06-14 17:00:00","5","179"
"6","payment_approved","ios","18-24","2021-10-20","2021-12-10 09:00:00","1","44"
"6","payment_approved","ios","35-44","2021-06-14","2021-06-25 16:00:00","4","152"
"6","payment_approved","ios","35-44","2021-06-15","2021-06-17 19:00:00","1","37"
"6","payment_approved","ios","18-24","2021-10-19","2021-10-22 19:00:00","1","35"
"6","payment_approved","ios","35-44","2021-06-16","2021-06-17 09:00:00","3","86"
"6","payment_approved","android","25-34","2021-09-26","2021-09-29 17:00:00","2","77"
"6","payment_approved","ios","35-44","2021-06-17","2021-06-18 19:00:00","4","138"
"6","payment_approved","ios","18-24","2021-10-18","2021-10-29 15:00:00","1","38"
"6","payment_approved","android","18-24","2021-01-04","2021-05-21 14:00:00","1","41"
"6","payment_approved","ios","35-44","2021-06-18","2021-06-21 16:00:00","1","41"
"6","payment_approved","ios","35-44","2021-06-19","2021-06-20 10:00:00","4","147"
"6","payment_approved","ios","18-24","2021-10-17","2021-10-19 01:00:00","5","171"
"6","payment_approved","ios","35-44","2021-06-20","2021-06-22 09:00:00","5","170"
"6","payment_approved","ios","35-44","2021-06-21","2021-06-22 16:00:00","6","200"
"6","payment_approved","ios","18-24","2021-10-16","2021-10-18 10:00:00","3","95"
"6","payment_approved","android","18-24","2021-09-07","2021-09-10 18:00:00","1","29"
"6","payment_approved","ios","35-44","2021-06-22","2021-10-31 17:00:00","1","35"
"6","payment_approved","ios","35-44","2021-06-23","2021-06-25 17:00:00","1","37"
"6","payment_approved","ios","18-24","2021-10-12","2021-10-14 08:00:00","1","37"
"6","payment_approved","ios","35-44","2021-06-24","2021-06-25 17:00:00","4","145"
"6","payment_approved","web","45-54","2021-08-08","2021-08-09 17:00:00","1","42"
"6","payment_approved","ios","35-44","2021-06-25","2021-06-27 10:00:00","5","177"
"6","payment_approved","ios","18-24","2021-10-11","2021-10-13 09:00:00","2","67"
"6","payment_approved","ios","35-44","2021-06-26","2021-06-29 08:00:00","5","178"
"6","payment_approved","ios","35-44","2021-06-27","2021-06-30 20:00:00","1","33"
"6","payment_approved","ios","18-24","2021-10-10","2021-10-11 16:00:00","2","79"
"6","payment_approved","android","25-34","2021-09-25","2021-10-07 14:00:00","1","34"
"6","payment_approved","ios","35-44","2021-06-28","2021-06-30 17:00:00","2","62"
"6","payment_approved","ios","35-44","2021-06-29","2021-07-01 09:00:00","3","93"
"6","payment_approved","ios","18-24","2021-10-09","2021-10-11 18:00:00","1","41"
"6","payment_approved","ios","35-44","2021-06-30","2021-07-02 08:00:00","4","133"
"6","payment_approved","ios","35-44","2021-07-01","2021-07-03 17:00:00","2","78"
"6","payment_approved","ios","18-24","2021-10-08","2021-10-09 16:00:00","2","73"
"6","payment_approved","web","45-54","2021-08-09","2021-11-16 08:00:00","1","26"
